texts	labels
what type of ground transportation is available between the airport and downtown san francisco	atis_ground_service
can you help me with ground transportation information i need to get from the airport in philadelphia to downtown philadelphia	atis_ground_service
can i see ground transportation from long beach airport to downtown	atis_ground_service
is there ground transportation from the airport in denver to downtown	atis_ground_service
how do i get to philadelphia downtown from the airport	atis_ground_service
i need information on ground transportation between airport and downtown in the city of boston	atis_ground_service
is there ground transportation between airport and downtown in boston	atis_ground_service
what ground transportation is available from pittsburgh to downtown	atis_ground_service
i need your help with information on ground transportation from the airport in philadelphia to downtown	atis_ground_service
information on ground transportation from airport to downtown boston	atis_ground_service
ground transportation from airport in boston to downtown boston	atis_ground_service
ground transportation between airport and downtown in boston	atis_ground_service
what is the available ground transportation between the airport in denver and downtown	atis_ground_service
can you give me information on transportation from the airport in philadelphia to downtown philadelphia	atis_ground_service
what is the ground transportation between airport and baltimore	atis_ground_service
what flights leave baltimore for boston after 6 o'clock on friday	atis_flight
show me all flights from new york to milwaukee on northwest airlines departing at 720 am	atis_flight
find travel arrangements for a round trip flight from dallas to pittsburgh after 8 pm	atis_flight
list all flights going from boston to atlanta after 6 o'clock pm on wednesday	atis_flight
show me the cheapest one way flights from dallas to san francisco leaving dallas after 4 pm	atis_flight
i would like to find flights from minneapolis to long beach after 4 o'clock on monday june fourteenth please	atis_flight
what flights from st. louis to st. paul on thursday leaving after 10 am	atis_flight
i need flight information for flights departing from cleveland going back to milwaukee wednesday after 5 pm	atis_flight
i would like a flight leaving from washington to boston at 110 pm on august twentieth	atis_flight
on wednesday april sixth i would like to fly from long beach to columbus after 3 pm	atis_flight
is there any flight leaving washington around 3 o'clock for denver	atis_flight
all flights to baltimore after 12 pm	atis_flight
please list united flights between boston and denver departing at 9 am	atis_flight
show me all the flights from charlotte to minneapolis that leave at 2 pm or later on monday	atis_flight
i need a flight from salt lake city to phoenix departing wednesday after 5 pm	atis_flight
what flights leave after 7 pm from boston to pittsburgh	atis_flight
are there any flights from dallas fort worth to boston leaving before 10 am	atis_flight
show me all the flights to baltimore after 6 o'clock pm	atis_flight
on a flight from san francisco to atlanta that leaves before 8 am is there such a flight	atis_flight
please list all the flights from boston to san francisco leaving before 10 am	atis_flight
find the flights leaving dallas and going to san francisco that leave after 5 pm	atis_flight
i'm looking for flights from oakland to atlanta leaving before 1045 am	atis_flight
what american airlines flights from phoenix to milwaukee depart phoenix after 6 pm on wednesday	atis_flight
after 12 pm on wednesday april sixth i would like to fly from long beach to columbus	atis_flight
and flights leaving from atlanta to oakland leaving after 5 pm	atis_flight
show me all flights from boston to pittsburgh on wednesday after 6 o'clock pm	atis_flight
what flights leave after 7 pm from pittsburgh to philadelphia	atis_flight
i would like to leave around 7 o'clock in the morning	atis_flight
find american flight from newark to nashville around 630 pm	atis_flight
list the flights from denver to san francisco after 2 pm on a monday	atis_flight
list flights before 9 am from cincinnati to tampa	atis_flight
list all flights leaving denver on continental on sunday after 934 pm	atis_flight
i need a flight after 6 pm on wednesday from oakland to salt lake city	atis_flight
show me one way flights from milwaukee to orlando after 6 pm on wednesday	atis_flight
i want a flight that leaves thursday around 7 pm from chicago to kansas city	atis_flight
show me the flights from tacoma to miami after 6 pm	atis_flight
i'd like to go from boston to denver at 9 o'clock saturday night	atis_flight
from milwaukee to orlando one way after 5 pm wednesday	atis_flight
all flights to baltimore after 6 pm	atis_flight
hi i need to get a flight from memphis to salt lake city departing before 10 am	atis_flight
can you tell me the flights that go from boston to atlanta sometime after 5 pm	atis_flight
please list the flights leaving from st. louis to st. paul after 10 am	atis_flight
what are the flights available after 6 pm between san francisco and boston	atis_flight
show me all flights from philadelphia to atlanta that leave after 5 pm on wednesday	atis_flight
i would like to see information for flights from san francisco leaving after 12 pm to pittsburgh on monday	atis_flight
which delta flights depart from san francisco heading toward boston after 12 noon	atis_flight
show me all flights from pittsburgh to boston both direct and connecting that depart pittsburgh after 7 pm	atis_flight
flights from cincinnati to los angeles departing after 718 am	atis_flight
on april first i need a ticket from tacoma to san jose departing before 7 am	atis_airfare
please give me a flight from boston to atlanta before 10 am in the morning	atis_flight
list all flights from seattle on continental which depart after 430 pm	atis_flight
display all the flights from baltimore to dallas which leave after 4 pm	atis_flight
list all flights on continental which leave seattle and arrive in chicago departing on sunday after 430 pm	atis_flight
i would like a flight from kansas city to st. paul departing at 4 pm	atis_flight
i need a flight on thursday before 8 am from oakland to salt lake city	atis_flight
what flights leave after 7 pm from philadelphia to boston	atis_flight
all flights before 10 am boston denver	atis_flight
i need a flight from pittsburgh to new york departing after 5 pm	atis_flight
show me the flights before 11 am on august second from boston to denver on delta	atis_flight
are there any flights before 12 noon on june fifteenth from long beach to columbus	atis_flight
leave flight from boston to atlanta leave boston approximately 1 pm	atis_flight
show me flights from milwaukee to orlando on wednesday after 6 pm	atis_flight
list all flights on continental from denver to chicago which depart after 934 pm	atis_flight
on united airlines flying from denver to san francisco before 10 am what type of aircraft is used	atis_flight
show me one way flights from tampa to st. louis departing before 10 am	atis_flight
what are the cheapest fares for flights from newark to la leaving wednesday after 3 pm	atis_airfare
what are the flights available after 3 pm between denver and san francisco	atis_flight
please list flights from st. louis to st. paul which depart after 10 am thursday morning	atis_flight
st. louis to st. paul thursday after 10 am	atis_flight
okay i'm looking for a flight from tampa to st. louis leaving before 10 am any day	atis_flight
what flights go from pittsburgh to denver after 2 pm	atis_flight
list all flights going from boston to atlanta after 6 o'clock on wednesday and before 7 o'clock am on thursday	atis_flight
i would like a flight from washington to boston on august twentieth at 324 pm	atis_flight
show me all flights from dallas to pittsburgh on monday which leave after 8 o'clock pm	atis_flight
flights from cincinnati to dallas departing after 718 am	atis_flight
find travel arrangements for a round trip flight from baltimore to pittsburgh after 8 o'clock pm before 10 o'clock pm	atis_flight
what flights go from newark to boston after 5 pm	atis_flight
i need a flight from oakland to salt lake city on wednesday departing after 6 pm	atis_flight
what flights leave pittsburgh july fifth after 7 pm and arrive in san francisco	atis_flight
i want a flight from pittsburgh to los angeles that departs after 6 pm on thursday	atis_flight
what flights leave san francisco after 8 pm and go to dallas fort worth	atis_flight
show me flights on monday from philadelphia to boston after 7 am	atis_flight
do you have a flight from san francisco to atlanta around 8 am	atis_flight
what is the first flight from atlanta to boston on thursday september fifth that leaves after 8 am	atis_flight
flights from kansas city to cleveland on wednesday before 5 pm	atis_flight
is there an afternoon flight from charlotte to minneapolis around 2 pm	atis_flight
tell me about flights from toronto to salt lake city leaving after 530 pm	atis_flight
i need a flight from san francisco to boston that leaves after 8 pm	atis_flight
thank you for that information now i would like to book a flight from philadelphia to boston on the night of april sixteen around 9 o'clock	atis_flight
what flights from new york to los angeles after 10 am	atis_flight
show me the flights from denver to san diego leaving after 5 pm	atis_flight
show me the flights from boston to san francisco leaving after 4 pm on friday	atis_flight
show me flights from san francisco to denver after 4 pm	atis_flight
i need to fly from denver to westchester county on june seventh after 3 pm	atis_flight
please list all of the flights leaving atlanta heading to baltimore after 8 pm wednesday and before 9 am thursday	atis_flight
can i have a list of all the thursday flights from baltimore to atlanta that leave after 1 pm	atis_flight
show me flights from seattle to san francisco that leave after 5 pm	atis_flight
please show me flights from denver to san francisco on wednesday after 1300 hours	atis_flight
all flights from denver to pittsburgh leaving after 6 pm and before 7 pm	atis_flight
what flights go from san francisco to boston and leave after 1 o'clock	atis_flight
do you have a 9 o'clock flight from boston to philadelphia	atis_flight
show me the flights from toronto to salt lake city which leave toronto after 6 pm	atis_flight
i need a flight from san francisco to boston that leaves after 7 am	atis_flight
i need to take a united airlines flight on june eighth from westchester county to cincinnati after 3 pm	atis_flight
what is the first flight after 8 am from boston to san francisco	atis_flight
what flights from boston to pittsburgh after 723 pm	atis_flight
could you tell me what morning flights are available from oakland to denver before 10 am	atis_flight
on april twenty would like to fly from denver to pittsburgh at about 8 o'clock in the morning	atis_flight
what flights does delta have from dallas to denver after 5 o'clock	atis_flight
show me flights from tampa to st. louis leaving before 10 am	atis_flight
find me a flight leaving boston at 12 o'clock	atis_flight
eastern flies from atlanta to denver what type of aircraft do you use before 6 pm	atis_flight
hi i need to go from newark to nashville on american airlines leaving around 630 pm	atis_flight
i need a flight from pittsburgh to new york leaving at 5 pm	atis_flight
i want to go from boston to oakland on united and leave at 838 am which flight should i take	atis_flight
i would like to know the flights that are available leaving out of pittsburgh to san francisco on thursday night after 9 pm	atis_flight
what flights from pittsburgh to newark after 1020 pm	atis_flight
list the flights from denver to cincinnati on june sixth after 4 pm	atis_flight
what is the first flight after 12 noon from washington for denver	atis_flight
atlanta to st. louis tuesday before 230 pm flights	atis_flight
columbus to chicago one way before 10 am	atis_flight
are there any flights after 9 pm from san francisco to washington	atis_flight
show me flights from pittsburgh to san francisco on friday leaving after 12 noon	atis_flight
i need a flight departing from milwaukee to indianapolis leaving monday before 8 am	atis_flight
what flights leave pittsburgh after 5 pm on thursday and arrive in los angeles	atis_flight
what flights go from dallas to san francisco before 6 o'clock sunday afternoon	atis_flight
list all flights on continental leaving seattle on sunday after 430 pm	atis_flight
give me the flights from new york city to nashville leaving after 5 pm on wednesday	atis_flight
i would like to book a flight from baltimore to san francisco before 12 o'clock on tuesday	atis_flight
show me the flights from san francisco to newark that leave after 11 pm	atis_flight
list flights from pittsburgh to los angeles which leave on thursday after 5 pm	atis_flight
i need a flight from san francisco to boston that leaves after 10 pm	atis_flight
are there any 4 o'clock flights from washington to denver	atis_flight
do you have a flight leaving boston at 645 am going to washington	atis_flight
what flights leave seattle on sunday on continental after 9 pm	atis_flight
show me a one way flight from milwaukee to orlando leaving wednesday afternoon after 6 pm	atis_flight
show me flights from boston to pittsburgh after 1700 hours on wednesday	atis_flight
show me all the flights from minneapolis to indianapolis on tuesday that leave after 2 pm	atis_flight
list flights from oakland to salt lake city before 6 am thursday morning	atis_flight
all flights from charlotte to anywhere on us air around 1 pm	atis_flight
show me all the northwest flights from new york to milwaukee that leave at 720 am	atis_flight
list all flights going from boston to atlanta before 7 o'clock am on thursday	atis_flight
is there an american airlines flight from houston to newark on june tenth after 3 pm	atis_flight
please show me flights from pittsburgh to boston on saturday morning after 8 am	atis_flight
i want a flight from milwaukee to orlando one way leaving after 5 pm on wednesday	atis_flight
i would like information on flights from san francisco to pittsburgh leaving after 8 pm monday night	atis_flight
list flights from tampa to cincinnati after 3 pm	atis_flight
is there a flight from denver to san francisco on continental airlines leaving after 12 o'clock in the afternoon	atis_flight
is there an american airlines flight from houston to newark on june tenth after 6 pm	atis_flight
list all flights from baltimore to atlanta after 12 noon thursday	atis_flight
what flights are available from boston to atlanta on july seventh 8 am	atis_flight
list all the flights from charlotte to atlanta that return around 7 pm	atis_flight
list the flights from westchester county to cincinnati on june seventh leaving after 5 pm	atis_flight
i would like to know flights on june fifteenth from long beach to columbus after 12 noon please	atis_flight
show me the flights before 8 am on august second from boston to denver on delta	atis_flight
what is the shortest flight from milwaukee to long beach	atis_flight
what's the earliest flight from boston to philadelphia	atis_flight
please show me flights available from pittsburgh to atlanta on a weekday	atis_flight
what is your last flight leaving san francisco and arriving in denver	atis_flight
what is the earliest flight that eastern has between boston and washington	atis_flight
what is the earliest flight from boston to atlanta	atis_flight
show me the latest flight from salt lake city to phoenix	atis_flight
show me the last flight on wednesday from atlanta to denver	atis_flight
list the earliest flight from st. paul to san jose	atis_flight
i would like an early flight from la to charlotte monday morning	atis_flight
show me the latest flight from denver to boston	atis_flight
what's the earliest flight from atlanta to boston	atis_flight
find me the latest flight leaving atlanta august seventh and arriving in denver	atis_flight
what is the earliest flight from washington to san francisco	atis_flight
show first flight from pittsburgh to atlanta on wednesday	atis_flight
what is the last flight of the day to leave baltimore for boston	atis_flight
what is the latest flight in the day from baltimore to atlanta	atis_flight
show me the earliest flight from boston to san francisco	atis_flight
what is the first flight from boston to atlanta	atis_flight
what is the latest flight leaving boston to denver	atis_flight
i would like some information on the earliest flights you have leaving atlanta arriving in denver	atis_flight
what is the earliest flight between boston and washington	atis_flight
what is the last flight from san francisco to dallas fort worth	atis_flight
list last wednesday flight from oakland to salt lake city	atis_flight
what is the earliest flight from boston to philadelphia	atis_flight
show me the earliest flight from boston to denver	atis_flight
what is the earliest flight from boston to denver	atis_flight
latest flight from houston to san jose	atis_flight
okay and can you tell me for flights departing from dallas to philadelphia the latest flight you would have departing from dallas to philadelphia	atis_flight
what is the earliest flight from boston to washington	atis_flight
show me flights from san francisco to denver on weekdays	atis_flight
find me the earliest flight from boston to atlanta on any day of the week	atis_flight
what's the first flight from dallas to houston	atis_flight
i would like the first flight from dallas into houston on march first and the last flight from houston back to dallas on march first	atis_flight
what is the first flight from boston to san francisco on saturday	atis_flight
show me the last flight from denver to boston	atis_flight
need an inexpensive flight from baltimore to san francisco	atis_flight
what is the latest us air flight leaving philadelphia and returning to boston	atis_flight
first flights from pittsburgh to atlanta on a thursday	atis_flight
an early flight on wednesday morning from baltimore to newark	atis_flight
what is the earliest flight going from san francisco to dallas on monday august nineteenth	atis_flight
list the earliest flights from st. paul to houston	atis_flight
show me the earliest flight from cleveland to memphis	atis_flight
what's the earliest flight from san francisco to boston	atis_flight
what is the earliest flight in the morning to arrive in baltimore from boston	atis_flight
what is the earliest flight i can get from baltimore to boston	atis_flight
list the earliest flights from st. paul to san jose	atis_flight
what is the shortest flight from milwaukee to san diego	atis_flight
get first flight from oakland to salt lake city on thursday	atis_flight
shortest flight from boston to philadelphia	atis_flight
what is the earliest flight in the morning from boston to pittsburgh	atis_flight
what is the earliest flight leaving washington to san francisco	atis_flight
can you list the earliest flights from oakland to salt lake city on thursday	atis_flight
what is the latest flight in the day to arrive in boston from baltimore	atis_flight
what is the latest flight from san francisco to boston	atis_flight
please find the earliest possible flight from boston to denver	atis_flight
i need to fly from nashville to tacoma first thing in the morning what is there	atis_flight
what is the earliest flight leaving boston on july first to dallas on july first	atis_flight
i'd like to know the latest flight from atlanta to boston	atis_flight
show me the latest flight from las vegas to denver	atis_flight
could you show me all weekday flights from phoenix to denver	atis_flight
i'd like an early morning weekday flight from san diego to phoenix	atis_flight
could you please find me the earliest flight from boston to oakland	atis_flight
what's the earliest flight i can get between boston and dallas	atis_flight
what's the latest flight from houston to dallas	atis_flight
show me the earliest flight on wednesday from baltimore to newark	atis_flight
show me weekday flights from milwaukee to orlando one way	atis_flight
what's the last flight from houston to dallas	atis_flight
what is the earliest flight leaving boston and going to washington on september third	atis_flight
i need an early flight from milwaukee to denver	atis_flight
get last flight from oakland to salt lake city on wednesday	atis_flight
what is the earliest flight you have that leaves philadelphia to dallas	atis_flight
i'd like the earliest flight from dallas to boston	atis_flight
what is the latest flight from san francisco to washington	atis_flight
what is your earliest morning flight from indianapolis to charlotte	atis_flight
i'd like to know the earliest flight from boston to san francisco	atis_flight
show last flight from philadelphia to boston	atis_flight
what is the earliest flight flying from pittsburgh to atlanta on july fifth	atis_flight
what are the early weekday flights from san francisco to pittsburgh	atis_flight
what is the earliest flight that i can take from boston to baltimore	atis_flight
what is the earliest morning flight leaving boston for washington	atis_flight
what is the last flight from washington to boston	atis_flight
what's the earliest flight from nashville to tacoma on american on tuesday the eighteenth of may	atis_flight
what is the latest flight leaving washington for denver	atis_flight
could you please show me all the weekday flights between denver and dallas	atis_flight
can you list the latest flights from oakland to salt lake city on wednesday	atis_flight
what is the fare on the first flight from atlanta to denver on thursday morning	atis_airfare
tell me the last flight from atlanta to philadelphia	atis_flight
what's the latest flight i can get from dallas to boston	atis_flight
list the earliest flights from atlanta to denver on a monday	atis_flight
what is the last flight to atlanta from baltimore	atis_flight
show me the earliest flight from denver to las vegas	atis_flight
what is the latest flight available between san francisco and boston	atis_flight
what's the earliest flight from san jose to houston	atis_flight
i want a cheap from denver to atlanta	atis_flight
i'd like to know the shortest trip between boston and san francisco	atis_flight
what is the latest flight leaving las vegas for ontario	atis_flight
what is the latest flight i can take from washington to san francisco	atis_flight
i need an early flight from dallas to houston	atis_flight
can you give me the latest flight from atlanta to denver on july seventh	atis_flight
what is the earliest flight from boston that will arrive in denver	atis_flight
thanks and what's the last flight back from washington to boston	atis_flight
also show me the first flight from atlanta to denver on a thursday	atis_flight
what is the last flight from san francisco to boston this wednesday	atis_flight
i'd like the first flight in the morning from boston to washington	atis_flight
what is the earliest flight from boston to dallas fort worth leaving august eighth	atis_flight
what is the earliest flight that goes from atlanta to washington on thursday	atis_flight
what's the last flight leaving from pittsburgh to oakland	atis_flight
i'd like to know the earliest flight from boston to atlanta	atis_flight
leaving washington going to san francisco the latest flight	atis_flight
what is the earliest american airlines flight leaving philadelphia for dallas	atis_flight
what is the last flight from atlanta to boston	atis_flight
i need a late flight from san francisco to boston on wednesday	atis_flight
what's the latest flight from san francisco to atlanta	atis_flight
what are the latest flights that i can take from baltimore to boston	atis_flight
can you tell me the latest evening flight from atlanta to denver on july seventh	atis_flight
what's the earliest flight leaving denver for pittsburgh	atis_flight
what is the first flight from boston to dallas	atis_flight
what is the last flight from dallas to boston in the evening	atis_flight
what is the latest flight departing from boston to san francisco	atis_flight
i need a cheap flight from baltimore to san francisco	atis_flight
show me the first flight that arrives in toronto from cincinnati	atis_flight
what is the last flight from dallas to boston	atis_flight
name the earliest flight from boston to san francisco	atis_flight
what is the earliest flight from boston to san francisco on american airlines	atis_flight
my question is i want to go to san francisco and i live in denver and i would like to fly on united airlines do you have an early flight	atis_flight
what is the earliest flight from memphis to cincinnati on june thirtieth	atis_flight
when is the first flight in the morning from boston to denver	atis_flight
okay can you tell me the earliest flight which leaves from philadelphia to dallas	atis_flight
for each airline flying between boston and san francisco what is the earliest flight	atis_flight
show me the earliest flight on thursday from atlanta to washington	atis_flight
what is the earliest flight leaving from boston going to atlanta	atis_flight
list the three earliest flights from atlanta to philadelphia on wednesday	atis_flight
i'd like a cheap flight from dallas to baltimore on january first	atis_flight
i would like a flight as early as possible in the day leaving from boston and to denver	atis_flight
what afternoon flights are available from pittsburgh to atlanta on a weekday	atis_flight
i need to spend much of a day on the ground in atlanta find me an early flight from boston and the lastest possible flight back from atlanta	atis_flight
what is the earliest flight from boston to san francisco on november seventh	atis_flight
find me the earliest flight from boston to atlanta	atis_flight
what is the latest return flight from atlanta to boston	atis_flight
what is the latest flight between washington and boston	atis_flight
what's the first flight from boston to san francisco	atis_flight
what is the earliest flight from memphis to las vegas	atis_flight
earliest flight from atlanta to philadelphia	atis_flight
please give me information on a flight on april seventeen from philadelphia to boston as early as possible	atis_flight
shortest morning flights from cincinnati to tampa	atis_flight
i would like the earliest morning flight from atlanta to philadelphia on wednesday morning	atis_flight
what is the first flight from atlanta to boston leaving on thursday september fifth	atis_flight
what flight from boston to atlanta arrives earliest in atlanta	atis_flight
what's the earliest flight from pittsburgh to baltimore on thursday morning	atis_flight
when is the earliest flight from boston to denver	atis_flight
when is the first flight leaving from oakland to boston	atis_flight
what is the earliest flight in the morning leaving boston for baltimore	atis_flight
show me the earliest flight from newark to seattle	atis_flight
weekday flights from san francisco to denver	atis_flight
show me the latest flight from san francisco to denver	atis_flight
shortest flights from nashville to st. petersburg	atis_flight
list flights from montreal to washington with the lowest one way fares that leaves on saturday	atis_flight
i'm looking for a flight traveling from boston to denver one way and the cheapest way possible	atis_flight
what is the cheapest round trip flight from denver to atlanta	atis_flight
cheapest airfare from tacoma to orlando	atis_airfare
what is the cheapest flight from pittsburgh to atlanta	atis_flight
list the cheapest flight from charlotte to memphis	atis_flight
what's the cheapest way to fly between atlanta and denver	atis_flight
show me the cheapest round trip fares from san francisco to salt lake city	atis_airfare
what're the lowest one way fares from denver to atlanta	atis_airfare
what is the cheapest fare from dallas to denver round trip	atis_airfare
i want to see the cheapest flight from atlanta to baltimore	atis_flight
what is the cheapest ticket from baltimore to san francisco on friday august thirtieth	atis_airfare
show me the one way flight from detroit to westchester county with the highest fare	atis_flight
show me the lowest priced fare from dallas to baltimore	atis_airfare
show me the cheapest one way flight from san francisco to houston	atis_flight
what is the cheapest fare between denver and boston	atis_airfare
i'd like to book the cheapest one way flight from denver to pittsburgh	atis_flight
what's the cheapest flight from atlanta to baltimore	atis_flight
i'd like to fly from denver to pittsburgh to atlanta could you find me the cheapest way to do this	atis_flight
cheapest flight from miami to indianapolis	atis_flight
what is the cheapest one way fare between boston and oakland	atis_airfare
what is the cheapest one way ticket from denver to pittsburgh	atis_airfare
list the cheapest fare from charlotte to las vegas	atis_airfare
find me the cheapest one way fare i can get from boston to denver	atis_airfare
what is the cheapest fare from washington to san francisco leaving on september thirtieth	atis_airfare
i would like to find the cheapest one way fare from boston to oakland	atis_airfare
flying from pittsburgh to atlanta on september fourth what would be the cheapest flight	atis_flight
i want to fly from boston to atlanta i would like the cheapest fare please	atis_flight
what is the cheapest flight from long beach to memphis	atis_flight
what is the cheapest flight from boston to san francisco	atis_flight
what is the lowest fare united charges between boston and san francisco	atis_airfare
i want to see the cheapest flight from denver to pittsburgh	atis_flight
i want the cheapest flight from pittsburgh to atlanta	atis_flight
what is the cheapest flight flying from boston to atlanta before 8	atis_flight
show me the cheapest fares from san diego to miami one way	atis_airfare
what is the cheapest flight from washington to san francisco on friday	atis_flight
what's the lowest round trip fare from atlanta to pittsburgh	atis_airfare
i'd like the cheapest one way fare from boston to atlanta please	atis_airfare
what's the cheapest flight from denver to pittsburgh for both one way and round trip flights	atis_flight
what are the cheapest round trip flights from denver to pittsburgh	atis_flight
i'd like to book the cheapest flight from atlanta to denver on august first	atis_flight
lowest fare from san francisco to orlando	atis_airfare
show me the cheapest flights round trip from new york to san jose	atis_flight
show me the lowest fare for a round trip flight from baltimore to dallas	atis_airfare
i want to fly from memphis to seattle round trip with the cheapest fare	atis_flight
i'd like to book the cheapest one way flight from denver to pittsburgh on july fifteenth	atis_flight
find the cheapest one way fare from pittsburgh to san francisco	atis_airfare
could you find me the cheapest fare from boston to san francisco	atis_airfare
i want to know the cheapest way to fly from denver to oakland	atis_flight
what are the lowest one way fares from pittsburgh to atlanta	atis_airfare
can you list flights from washington to toronto with the lowest one way fares	atis_flight
cheapest fare from nashville to seattle	atis_airfare
cheapest fare from memphis to seattle	atis_airfare
show me all the cheapest fares from new york to miami leaving on tuesday	atis_airfare
list the cheapest round trip flights from orlando to kansas city	atis_flight
find the cheapest one way fare from boston to san francisco	atis_airfare
how much is the cheapest flight from denver to pittsburgh	atis_airfare
what's the cheapest one way flight from oakland to boston	atis_flight
give me the cheapest round trip flight from dallas to baltimore	atis_flight
lowest fare from san francisco to san diego	atis_airfare
i'd like to find the cheapest one way fare from baltimore to denver	atis_airfare
give me the lowest fare from atlanta to denver on may seventh please	atis_airfare
what are the cheapest flights from pittsburgh to atlanta	atis_flight
what is the cheapest flight on american airlines from cleveland to miami	atis_flight
what are the cheapest round trip flights from denver to atlanta	atis_flight
show me the cheapest fare from dallas to baltimore	atis_airfare
show me the cheapest round trip fares from san francisco to houston	atis_airfare
what are the cheapest one way flights from denver to atlanta	atis_flight
i want to see the cheapest flights from denver to atlanta	atis_flight
what's the lowest round trip fare from dallas to baltimore	atis_airfare
i would like to fly the cheapest rate available from pittsburgh to atlanta on wednesday morning	atis_flight
could you please find me the cheapest one way fare from boston to philadelphia	atis_airfare
what are the cheapest one way flights from pittsburgh to atlanta	atis_flight
what's the cheapest of the dallas to atlanta flights which are after 2 in the afternoon	atis_flight
i'd like the cheapest one way fare from boston to san francisco	atis_airfare
show me the cheapest round trip fares from houston to boston	atis_airfare
what's the cheapest round trip fare between dallas and baltimore	atis_airfare
what is the cheapest round trip flight from atlanta to pittsburgh	atis_flight
what is the cheapest one way flight from atlanta to boston	atis_flight
show me the cheapest flights from atlanta to denver	atis_flight
what's the cheapest flight from san francisco to milwaukee	atis_flight
i would like to fly from denver to pittsburgh on the cheapest flight possible	atis_flight
what is the cheapest fare i can get from dallas to denver	atis_airfare
on september fourth i'll be traveling from pittsburgh to atlanta can you tell me what flight would be the cheapest	atis_flight
what is the cheapest flight from pittsburgh to atlanta leaving on october fifth	atis_flight
give me the cheapest flight from dallas to baltimore on saturday	atis_flight
show me the cheapest flights from san francisco to philadelphia	atis_flight
what's the cheapest flight from san francisco to denver	atis_flight
please find the cheapest fare from boston to san francisco	atis_airfare
show me the cheapest one way flights from orlando to montreal	atis_flight
i would like the cheapest flight from boston to san francisco	atis_flight
what is the cheapest fare one way between pittsburgh and denver	atis_airfare
show me the cheapest flights from baltimore to dallas	atis_flight
cheapest fare from indianapolis to seattle	atis_airfare
what's the lowest round trip fare from dallas to any city	atis_airfare
what is the cheapest flight from pittsburgh to atlanta one way	atis_flight
what is the cheapest one way fare from denver to pittsburgh	atis_airfare
i need a flight from atlanta to philadelphia and i'm looking for the cheapest fare	atis_flight
what is the cheapest flight from atlanta to pittsburgh one way	atis_flight
what is the lowest fare from denver to atlanta	atis_airfare
find the cheapest one way fare from boston to oakland	atis_airfare
could you please tell me the cheapest fare from atlanta to boston	atis_airfare
find me the cheapest flight from boston to washington	atis_flight
what are the cheapest one way flights from atlanta to denver	atis_flight
i'd like to find the cheapest flight from boston to san francisco	atis_flight
show me the cheapest round trips from dallas to baltimore	atis_flight
please give me the cheapest flight from denver to pittsburgh	atis_flight
what is the cheapest flight from denver to oakland	atis_flight
show me the flight from detroit to westchester county with the highest one way fare	atis_flight
what is the cheapest round trip fare from pittsburgh to atlanta	atis_airfare
what are the cheapest one way flights from atlanta to pittsburgh	atis_flight
please give me the cheapest round trip airfare from atlanta to philadelphia on august the first	atis_airfare
what is your cheapest flight from pittsburgh to denver	atis_flight
all right what i'd like to do is find the cheapest one way fare from boston to denver	atis_airfare
can you list flights from boston to washington with the lowest one way fares that leave on saturday	atis_flight
show me the cheapest fare from baltimore to dallas	atis_airfare
i'd like to go from boston to pittsburgh to find the cheapest flight	atis_flight
what is the cheapest fare from boston to san francisco	atis_airfare
what is the cheapest fare between boston and san francisco	atis_airfare
what's the lowest round trip fare from denver to pittsburgh	atis_airfare
what is the cheapest one way fare from pittsburgh to atlanta traveling on tuesday august twentieth	atis_airfare
what is the cheapest fare from denver to pittsburgh	atis_airfare
show me the cheapest one way fare from baltimore to dallas	atis_airfare
cheapest round trip airfare from tacoma to orlando	atis_airfare
can you list the cheapest round trip fare from orlando to kansas city	atis_airfare
what's the cheapest flight from pittsburgh to san francisco on friday	atis_flight
would you tell me the cheapest one way fare from boston to oakland	atis_airfare
what is the cheapest fare from washington to san francisco	atis_airfare
what's the cheapest one way flight from denver to pittsburgh	atis_flight
what's the cheapest flight from san francisco to boston	atis_flight
show me the cheapest flights from dallas to baltimore	atis_flight
what is the cheapest flight from denver to pittsburgh	atis_flight
what is the cheapest one way fare from atlanta to boston	atis_airfare
what's the lowest round trip fare from dallas to atlanta	atis_airfare
what is the cheapest flight from san francisco to pittsburgh on sunday	atis_flight
what are the lowest one way fares from atlanta to pittsburgh	atis_airfare
cheapest flight from memphis to miami	atis_flight
what's the lowest one way fare from pittsburgh to denver	atis_airfare
show me the cheapest one way flights from montreal to orlando	atis_flight
show me the cheapest one way flight from atlanta to pittsburgh	atis_flight
i would like the flight from atlanta to denver that has the cheapest one way fare	atis_flight
show me the cheapest flight on june fourteenth arriving in baltimore starting from dallas	atis_flight
what's the cheapest flight from dallas to baltimore on december seventeenth	atis_flight
show me the cheapest round trip fare from baltimore to dallas	atis_airfare
could you please tell me the cheapest flight from boston to san francisco	atis_flight
i'd like to make a trip between atlanta and boston i wish to know the cheapest fare	atis_flight
what's the cheapest flight from baltimore to dallas on american	atis_flight
show me the cheapest one way tickets from atlanta to dallas	atis_airfare
what is the cheapest fare between atlanta and san francisco	atis_airfare
what's the cheapest fare from san francisco to baltimore	atis_airfare
i'd like also to book a one way flight from pittsburgh to atlanta the cheapest one on july twentieth	atis_flight
i'd like to fly from boston to san francisco could you find me the cheapest fare	atis_flight
i'd like to book the cheapest one way flight from pittsburgh to atlanta on july twentieth	atis_flight
